TREAT,AGE,EDUC,BLACK,HISP,MARR,RE74,RE75,RE78,U74,U75,AGESQ,EDUCSQ,NODEGREE,RE74SQ,RE75SQ,U74BLACK,U74HISP,REDIFF
0,26,16,0,0,1,18025.3,23274.2,28076.8,0,0,676,256,0,3.25e+08,5.42e+08,0,0,4802.602
0,26,16,0,0,1,18025.3,19872.6,20983.7,0,0,676,256,0,3.25e+08,3.95e+08,0,0,1111.1
0,54,12,0,0,1,18025.3,18798.4,23643.6,0,0,2916,144,0,3.25e+08,3.53e+08,0,0,4845.199
0,25,14,0,0,1,17939,14322.6,9974.65,0,0,625,196,0,3.22e+08,2.05e+08,0,0,-4347.949
0,28,13,0,0,1,17876.4,15396.8,22452.6,0,0,784,169,0,3.20e+08,2.37e+08,0,0,7055.8
0,21,12,0,0,0,17829.3,12945.8,26599.1,0,0,441,144,0,3.18e+08,1.68e+08,0,0,13653.3
0,28,12,0,0,1,17829.3,11100,20688.2,0,0,784,144,0,3.18e+08,1.23e+08,0,0,9588.199
0,28,12,0,0,0,17829.3,5012.9,16240.2,0,0,784,144,0,3.18e+08,2.51e+07,0,0,11227.3
0,22,12,0,0,1,17703.9,12532.3,20688.2,0,0,484,144,0,3.13e+08,1.57e+08,0,0,8155.899
0,43,12,0,0,1,17633.4,26854.8,28076.8,0,0,1849,144,0,3.11e+08,7.21e+08,0,0,1222
0,43,12,0,0,1,17633.4,26854.8,28076.8,0,0,1849,144,0,3.11e+08,7.21e+08,0,0,1222
0,31,13,0,0,1,17633.4,25064.5,23643.6,0,0,961,169,0,3.11e+08,6.28e+08,0,0,-1420.9
0,23,12,0,0,1,17633.4,21546.5,4433.18,0,0,529,144,0,3.11e+08,4.64e+08,0,0,-17113.32
0,24,12,0,0,1,17633.4,19693.5,11526.3,0,0,576,144,0,3.11e+08,3.88e+08,0,0,-8167.2
0,55,14,0,0,1,17633.4,19693.5,2068.82,0,0,3025,196,0,3.11e+08,3.88e+08,0,0,-17624.68
0,22,12,0,0,1,17633.4,19693.5,23643.6,0,0,484,144,0,3.11e+08,3.88e+08,0,0,3950.1
0,45,12,0,0,1,17633.4,18798.4,19949.3,0,0,2025,144,0,3.11e+08,3.53e+08,0,0,1150.9
0,24,12,0,0,1,17633.4,18750,32510,0,0,576,144,0,3.11e+08,3.52e+08,0,0,13760
0,24,12,0,0,1,17633.4,18440.3,19949.3,0,0,576,144,0,3.11e+08,3.40e+08,0,0,1509
0,34,14,0,1,1,17633.4,17903.2,8866.36,0,0,1156,196,0,3.11e+08,3.21e+08,0,0,-9036.839
0,33,12,0,0,1,17633.4,17903.2,15811.7,0,0,1089,144,0,3.11e+08,3.21e+08,0,0,-2091.499
0,22,12,0,1,1,17633.4,17903.2,14777.3,0,0,484,144,0,3.11e+08,3.21e+08,0,0,-3125.899
0,55,16,0,0,1,17633.4,17903.2,22165.9,0,0,3025,256,0,3.11e+08,3.21e+08,0,0,4262.701
0,29,14,0,0,1,17633.4,17187.1,19699.6,0,0,841,196,0,3.11e+08,2.95e+08,0,0,2512.5
0,25,15,0,0,1,17633.4,16112.9,18619.4,0,0,625,225,0,3.11e+08,2.60e+08,0,0,2506.5
0,26,12,0,0,1,17633.4,16112.9,25121.4,0,0,676,144,0,3.11e+08,2.60e+08,0,0,9008.5
0,28,16,0,0,1,17633.4,16112.9,22165.9,0,0,784,256,0,3.11e+08,2.60e+08,0,0,6053
0,53,12,0,0,1,17633.4,16112.9,19210.4,0,0,2809,144,0,3.11e+08,2.60e+08,0,0,3097.5
0,20,12,0,0,1,17633.4,15217.7,28815.7,0,0,400,144,0,3.11e+08,2.32e+08,0,0,13598
0,24,12,0,1,1,17633.4,4848.19,22165.9,0,0,576,144,0,3.11e+08,2.35e+07,0,0,17317.71
0,34,12,0,0,1,17633.4,0,0,0,1,1156,144,0,3.11e+08,0,0,0,0
0,23,12,0,0,1,17633.4,0,23643.6,0,1,529,144,0,3.11e+08,0,0,0,23643.6
0,24,12,0,0,1,17437.5,22379,16255,0,0,576,144,0,3.04e+08,5.01e+08,0,0,-6124
0,30,16,0,0,1,17437.5,17867.4,15516.1,0,0,900,256,0,3.04e+08,3.19e+08,0,0,-2351.301
0,23,12,0,0,1,17437.5,12532.3,21427,0,0,529,144,0,3.04e+08,1.57e+08,0,0,8894.7
0,20,15,0,0,1,17437.5,8056.45,18471.6,0,0,400,225,0,3.04e+08,6.49e+07,0,0,10415.15
0,26,14,0,0,1,17437.5,7161.29,14771.4,0,0,676,196,0,3.04e+08,5.13e+07,0,0,7610.11
0,27,16,0,0,1,17241.5,24885.5,22165.9,0,0,729,256,0,2.97e+08,6.19e+08,0,0,-2719.6
0,26,14,0,0,1,17241.5,20588.7,24530.3,0,0,676,196,0,2.97e+08,4.24e+08,0,0,3941.602
0,29,12,0,0,1,17241.5,19686.4,33544.4,0,0,841,144,0,2.97e+08,3.88e+08,0,0,13858
0,46,13,0,0,1,17241.5,15754.8,14777.3,0,0,2116,169,0,2.97e+08,2.48e+08,0,0,-977.5
0,45,12,0,0,1,17104.4,16381.5,18176,0,0,2025,144,0,2.93e+08,2.68e+08,0,0,1794.5
0,26,14,0,0,1,17045.6,25064.5,38716.4,0,0,676,196,0,2.91e+08,6.28e+08,0,0,13651.9
0,23,15,0,0,1,16955.5,20844.7,25514.4,0,0,529,225,0,2.87e+08,4.35e+08,0,0,4669.701
0,24,12,0,0,1,16885,9311.47,23080.6,0,0,576,144,0,2.85e+08,8.67e+07,0,0,13769.13
0,21,14,0,0,0,16849.7,19693.5,35465.4,0,0,441,196,0,2.84e+08,3.88e+08,0,0,15771.9
0,51,12,0,0,1,16849.7,19693.5,17732.7,0,0,2601,144,0,2.84e+08,3.88e+08,0,0,-1960.801
0,24,12,0,0,1,16849.7,18619.4,25121.4,0,0,576,144,0,2.84e+08,3.47e+08,0,0,6502
0,30,12,0,0,1,16849.7,17366.1,18978.4,0,0,900,144,0,2.84e+08,3.02e+08,0,0,1612.301
0,21,12,0,0,1,16849.7,15396.8,0,0,0,441,144,0,2.84e+08,2.37e+08,0,0,-15396.8
0,28,14,0,0,0,16849.7,12174.2,1921.04,0,0,784,196,0,2.84e+08,1.48e+08,0,0,-10253.16
0,26,16,0,0,1,16653.8,24706.5,29554.5,0,0,676,256,0,2.77e+08,6.10e+08,0,0,4848
0,26,12,0,0,0,16653.8,23274.2,2955.45,0,0,676,144,0,2.77e+08,5.42e+08,0,0,-20318.75
0,27,15,0,0,0,16653.8,23274.2,23643.6,0,0,729,225,0,2.77e+08,5.42e+08,0,0,369.4004
0,22,16,0,0,0,16653.8,22737.1,37682,0,0,484,256,0,2.77e+08,5.17e+08,0,0,14944.9
0,22,12,0,0,1,16653.8,19693.5,26008,0,0,484,144,0,2.77e+08,3.88e+08,0,0,6314.5
0,34,12,0,0,1,16653.8,19532.4,16255,0,0,1156,144,0,2.77e+08,3.82e+08,0,0,-3277.4
0,26,12,0,0,1,16653.8,17903.2,17732.7,0,0,676,144,0,2.77e+08,3.21e+08,0,0,-170.5
0,21,12,0,0,0,16653.8,17903.2,19210.4,0,0,441,144,0,2.77e+08,3.21e+08,0,0,1307.201
0,30,14,0,0,1,16653.8,17545.2,0,0,0,900,196,0,2.77e+08,3.08e+08,0,0,-17545.2
0,55,12,0,0,1,16653.8,17545.2,16255,0,0,3025,144,0,2.77e+08,3.08e+08,0,0,-1290.199
0,24,17,0,0,1,16653.8,16650,20688.2,0,0,576,289,0,2.77e+08,2.77e+08,0,0,4038.199
0,29,17,0,0,1,16653.8,16112.9,17732.7,0,0,841,289,0,2.77e+08,2.60e+08,0,0,1619.799
0,38,14,0,0,1,16653.8,16112.9,19506,0,0,1444,196,0,2.77e+08,2.60e+08,0,0,3393.1
0,28,16,0,0,1,16653.8,15396.8,17437.2,0,0,784,256,0,2.77e+08,2.37e+08,0,0,2040.399
0,23,15,0,0,1,16653.8,13427.4,16993.9,0,0,529,225,0,2.77e+08,1.80e+08,0,0,3566.5
0,25,12,0,0,1,16653.8,12181.4,17732.7,0,0,625,144,0,2.77e+08,1.48e+08,0,0,5551.299
0,26,13,0,0,0,16653.8,3580.65,8866.36,0,0,676,169,0,2.77e+08,1.28e+07,0,0,5285.71
0,20,12,0,0,0,16497,19604,19653.8,0,0,400,144,0,2.72e+08,3.84e+08,0,0,49.80078
0,23,16,0,0,1,16457.8,21483.9,18471.6,0,0,529,256,0,2.71e+08,4.62e+08,0,0,-3012.301
0,26,16,0,0,1,16457.8,21483.9,40637.5,0,0,676,256,0,2.71e+08,4.62e+08,0,0,19153.6
0,34,12,0,0,1,16457.8,16829,20688.2,0,0,1156,144,0,2.71e+08,2.83e+08,0,0,3859.199
0,30,12,0,0,1,16457.8,16650,19949.3,0,0,900,144,0,2.71e+08,2.77e+08,0,0,3299.301
0,44,12,0,0,1,16457.8,16112.9,17289.4,0,0,1936,144,0,2.71e+08,2.60e+08,0,0,1176.5
0,30,12,0,0,0,16457.8,14680.6,15146.7,0,0,900,144,0,2.71e+08,2.16e+08,0,0,466.1006
0,24,12,0,1,1,16457.8,8951.61,21870.4,0,0,576,144,0,2.71e+08,8.01e+07,0,0,12918.79
0,28,12,0,0,1,16393.2,13298.5,0,0,0,784,144,0,2.69e+08,1.77e+08,0,0,-13298.5
0,21,12,0,0,1,16307,18529.8,11969.6,0,0,441,144,0,2.66e+08,3.43e+08,0,0,-6560.201
0,22,12,0,0,0,16230.6,9846.77,2955.45,0,0,484,144,0,2.63e+08,9.70e+07,0,0,-6891.319
0,21,12,0,0,1,16066,20588.7,28815.7,0,0,441,144,0,2.58e+08,4.24e+08,0,0,8227
0,23,16,0,0,1,16066,16829,20688.2,0,0,529,256,0,2.58e+08,2.83e+08,0,0,3859.199
0,25,14,0,0,1,16066,15217.7,18471.6,0,0,625,196,0,2.58e+08,2.32e+08,0,0,3253.899
0,31,12,0,0,1,16066,15038.7,17732.7,0,0,961,144,0,2.58e+08,2.26e+08,0,0,2693.999
0,23,12,0,0,1,16066,4833.87,25564.7,0,0,529,144,0,2.58e+08,2.34e+07,0,0,20730.83
0,36,17,0,0,0,16015,30793.5,29584.1,0,0,1296,289,0,2.56e+08,9.48e+08,0,0,-1209.4
0,43,12,0,0,1,15989.6,14322.6,14777.3,0,0,1849,144,0,2.56e+08,2.05e+08,0,0,454.7002
0,21,12,0,0,1,15987.6,16291.9,14481.7,0,0,441,144,0,2.56e+08,2.65e+08,0,0,-1810.2
0,21,13,0,0,1,15960.2,21483.9,14777.3,0,0,441,169,0,2.55e+08,4.62e+08,0,0,-6706.601
0,36,12,0,0,1,15874,12727.4,17444.6,0,0,1296,144,0,2.52e+08,1.62e+08,0,0,4717.199
0,22,13,0,0,1,15870.1,15826.5,35465.4,0,0,484,169,0,2.52e+08,2.50e+08,0,0,19638.9
0,29,12,0,0,1,15678.1,17487.9,10196.3,0,0,841,144,0,2.46e+08,3.06e+08,0,0,-7291.601
0,32,13,0,0,1,15674.1,30435.5,22018.1,0,0,1024,169,0,2.46e+08,9.26e+08,0,0,-8417.4
0,37,16,0,0,0,15674.1,26854.8,29259,0,0,1369,256,0,2.46e+08,7.21e+08,0,0,2404.199
0,54,12,0,0,1,15674.1,25064.5,0,0,0,2916,144,0,2.46e+08,6.28e+08,0,0,-25064.5
0,54,12,0,0,1,15674.1,25064.5,0,0,0,2916,144,0,2.46e+08,6.28e+08,0,0,-25064.5
0,26,16,0,0,1,15674.1,23274.2,29554.5,0,0,676,256,0,2.46e+08,5.42e+08,0,0,6280.301
0,27,14,0,1,0,15674.1,23274.2,27337.9,0,0,729,196,0,2.46e+08,5.42e+08,0,0,4063.701
0,22,12,0,0,1,15674.1,22916.1,31771.1,0,0,484,144,0,2.46e+08,5.25e+08,0,0,8855
0,23,16,0,0,0,15674.1,21483.9,26599.1,0,0,529,256,0,2.46e+08,4.62e+08,0,0,5115.199
0,28,16,0,0,1,15674.1,19693.5,28815.7,0,0,784,256,0,2.46e+08,3.88e+08,0,0,9122.199
0,41,12,0,0,1,15674.1,19693.5,32510,0,0,1681,144,0,2.46e+08,3.88e+08,0,0,12816.5
0,20,14,0,0,0,15674.1,17008.1,26599.1,0,0,400,196,0,2.46e+08,2.89e+08,0,0,9591
0,26,17,0,0,1,15674.1,16829,19210.4,0,0,676,289,0,2.46e+08,2.83e+08,0,0,2381.4
0,28,14,0,0,1,15674.1,16757.4,16255,0,0,784,196,0,2.46e+08,2.81e+08,0,0,-502.4004
0,26,12,0,0,1,15674.1,16471,35022.1,0,0,676,144,0,2.46e+08,2.71e+08,0,0,18551.1
0,21,13,0,0,1,15674.1,15933.9,25121.4,0,0,441,169,0,2.46e+08,2.54e+08,0,0,9187.5
0,25,16,0,0,1,15674.1,15217.7,19062.7,0,0,625,256,0,2.46e+08,2.32e+08,0,0,3844.999
0,43,12,0,0,1,15674.1,14680.6,13831.5,0,0,1849,144,0,2.46e+08,2.16e+08,0,0,-849.0996
0,24,12,0,0,1,15674.1,14680.6,17732.7,0,0,576,144,0,2.46e+08,2.16e+08,0,0,3052.1
0,27,16,0,0,1,15674.1,14322.6,22165.9,0,0,729,256,0,2.46e+08,2.05e+08,0,0,7843.301
0,40,12,0,0,1,15674.1,14322.6,16255,0,0,1600,144,0,2.46e+08,2.05e+08,0,0,1932.4
0,40,12,0,0,1,15674.1,14322.6,16255,0,0,1600,144,0,2.46e+08,2.05e+08,0,0,1932.4
0,32,12,0,0,1,15674.1,14322.6,13299.5,0,0,1024,144,0,2.46e+08,2.05e+08,0,0,-1023.1
0,25,14,0,1,1,15674.1,14322.6,20702.9,0,0,625,196,0,2.46e+08,2.05e+08,0,0,6380.301
0,29,17,0,0,1,15674.1,14143.5,25860.2,0,0,841,289,0,2.46e+08,2.00e+08,0,0,11716.7
0,28,15,0,0,1,15674.1,13785.5,15959.4,0,0,784,225,0,2.46e+08,1.90e+08,0,0,2173.9
0,33,14,0,0,1,15674.1,13427.4,13890.6,0,0,1089,196,0,2.46e+08,1.80e+08,0,0,463.1992
0,26,12,0,0,1,15674.1,13427.4,0,0,0,676,144,0,2.46e+08,1.80e+08,0,0,-13427.4
0,49,16,0,0,1,15674.1,12890.3,17732.7,0,0,2401,256,0,2.46e+08,1.66e+08,0,0,4842.399
0,27,12,0,0,1,15674.1,12532.3,19210.4,0,0,729,144,0,2.46e+08,1.57e+08,0,0,6678.101
0,22,12,0,0,0,15674.1,11637.1,20688.2,0,0,484,144,0,2.46e+08,1.35e+08,0,0,9051.1
0,22,12,0,0,0,15674.1,10741.9,28963.4,0,0,484,144,0,2.46e+08,1.15e+08,0,0,18221.5
0,37,12,0,0,1,15674.1,8951.61,28076.8,0,0,1369,144,0,2.46e+08,8.01e+07,0,0,19125.19
0,37,12,0,0,1,15674.1,8951.61,28076.8,0,0,1369,144,0,2.46e+08,8.01e+07,0,0,19125.19
0,21,13,0,0,0,15674.1,4946.66,1733.37,0,0,441,169,0,2.46e+08,2.45e+07,0,0,-3213.29
0,46,12,0,0,1,15674.1,734.032,20688.2,0,0,2116,144,0,2.46e+08,538802.9,0,0,19954.17
0,27,17,0,0,0,15674.1,0,41376.3,0,1,729,289,0,2.46e+08,0,0,0,41376.3
0,24,16,0,0,0,15587.9,19505.6,19210.4,0,0,576,256,0,2.43e+08,3.80e+08,0,0,-295.1992
0,25,12,0,0,1,15478.2,17724.2,31327.8,0,0,625,144,0,2.40e+08,3.14e+08,0,0,13603.6
0,53,17,0,0,1,15478.2,16399.4,15663.9,0,0,2809,289,0,2.40e+08,2.69e+08,0,0,-735.5
0,29,12,0,0,0,15478.2,14370.9,12615.4,0,0,841,144,0,2.40e+08,2.07e+08,0,0,-1755.5
0,22,12,0,0,1,15478.2,8951.61,14186.2,0,0,484,144,0,2.40e+08,8.01e+07,0,0,5234.59
0,22,12,0,0,1,15282.3,19693.5,21870.4,0,0,484,144,0,2.34e+08,3.88e+08,0,0,2176.9
0,25,12,0,0,1,15282.3,16112.9,25121.4,0,0,625,144,0,2.34e+08,2.60e+08,0,0,9008.5
0,28,13,0,0,1,15282.3,14322.6,14038.4,0,0,784,169,0,2.34e+08,2.05e+08,0,0,-284.1992
0,50,12,0,0,1,15282.3,14322.6,13151.8,0,0,2500,144,0,2.34e+08,2.05e+08,0,0,-1170.8
0,50,12,0,0,1,15282.3,14322.6,13151.8,0,0,2500,144,0,2.34e+08,2.05e+08,0,0,-1170.8
0,24,13,0,0,1,15282.3,14322.6,32510,0,0,576,169,0,2.34e+08,2.05e+08,0,0,18187.4
0,28,15,0,0,1,15082.4,18619.4,13986.7,0,0,784,225,0,2.27e+08,3.47e+08,0,0,-4632.7
0,26,12,0,0,1,14890.4,10741.9,0,0,0,676,144,0,2.22e+08,1.15e+08,0,0,-10741.9
0,24,12,0,0,1,14890.4,719.71,27963,0,0,576,144,0,2.22e+08,517982.5,0,0,27243.29
0,20,12,0,0,1,14694.5,26854.8,31032.3,0,0,400,144,0,2.16e+08,7.21e+08,0,0,4177.5
0,23,16,0,0,1,14694.5,23274.2,25121.4,0,0,529,256,0,2.16e+08,5.42e+08,0,0,1847.201
0,22,16,0,0,1,14694.5,19693.5,2955.45,0,0,484,256,0,2.16e+08,3.88e+08,0,0,-16738.05
0,23,16,0,0,1,14694.5,19693.5,29554.5,0,0,529,256,0,2.16e+08,3.88e+08,0,0,9861
0,27,12,0,1,1,14694.5,16829,37829.8,0,0,729,144,0,2.16e+08,2.83e+08,0,0,21000.8
0,22,12,0,0,1,14694.5,16829,21870.4,0,0,484,144,0,2.16e+08,2.83e+08,0,0,5041.4
0,24,16,0,0,1,14694.5,16471,27337.9,0,0,576,256,0,2.16e+08,2.71e+08,0,0,10866.9
0,20,12,0,0,1,14694.5,16112.9,26599.1,0,0,400,144,0,2.16e+08,2.60e+08,0,0,10486.2
0,22,13,0,0,1,14694.5,16112.9,0,0,0,484,169,0,2.16e+08,2.60e+08,0,0,-16112.9
0,28,12,0,0,1,14694.5,15933.9,0,0,0,784,144,0,2.16e+08,2.54e+08,0,0,-15933.9
0,21,12,0,0,1,14694.5,15217.7,23643.6,0,0,441,144,0,2.16e+08,2.32e+08,0,0,8425.899
0,27,12,0,0,1,14694.5,14322.6,19210.4,0,0,729,144,0,2.16e+08,2.05e+08,0,0,4887.801
0,23,13,0,0,1,14694.5,14322.6,20688.2,0,0,529,169,0,2.16e+08,2.05e+08,0,0,6365.6
0,26,16,0,0,1,14694.5,11637.1,20688.2,0,0,676,256,0,2.16e+08,1.35e+08,0,0,9051.1
0,37,13,0,0,1,14694.5,8951.61,17732.7,0,0,1369,169,0,2.16e+08,8.01e+07,0,0,8781.089
0,41,12,0,0,1,14684.7,23274.2,26599.1,0,0,1681,144,0,2.16e+08,5.42e+08,0,0,3324.9
0,51,12,0,0,1,14533.8,19246,17732.7,0,0,2601,144,0,2.11e+08,3.70e+08,0,0,-1513.301
0,23,12,0,0,1,14498.6,19335.5,19210.4,0,0,529,144,0,2.10e+08,3.74e+08,0,0,-125.0996
0,44,12,0,0,1,14498.6,14424.6,14579.3,0,0,1936,144,0,2.10e+08,2.08e+08,0,0,154.7002
0,34,12,0,0,1,14498.6,14322.6,10048.5,0,0,1156,144,0,2.10e+08,2.05e+08,0,0,-4274.1
0,24,12,0,0,1,14373.2,19693.5,7388.63,0,0,576,144,0,2.07e+08,3.88e+08,0,0,-12304.87
0,23,12,0,0,1,14106.7,23453.2,0,0,0,529,144,0,1.99e+08,5.50e+08,0,0,-23453.2
0,21,12,0,0,0,14106.7,17903.2,22165.9,0,0,441,144,0,1.99e+08,3.21e+08,0,0,4262.701
0,33,14,0,0,1,14106.7,14322.6,17732.7,0,0,1089,196,0,1.99e+08,2.05e+08,0,0,3410.1
0,23,16,0,0,0,14106.7,6266.13,2955.45,0,0,529,256,0,1.99e+08,3.93e+07,0,0,-3310.68
0,24,16,0,0,1,14067.5,24706.5,37829.8,0,0,576,256,0,1.98e+08,6.10e+08,0,0,13123.3
0,23,12,0,0,1,14063.6,11100,14777.3,0,0,529,144,0,1.98e+08,1.23e+08,0,0,3677.3
0,27,12,0,0,1,13910.8,14859.7,15072.8,0,0,729,144,0,1.94e+08,2.21e+08,0,0,213.0996
0,24,12,0,0,0,13910.8,13427.4,19210.4,0,0,576,144,0,1.94e+08,1.80e+08,0,0,5783
0,22,12,0,1,1,13910.8,8611.45,16218,0,0,484,144,0,1.94e+08,7.42e+07,0,0,7606.55
0,29,12,0,0,1,13910.8,7161.29,19210.4,0,0,841,144,0,1.94e+08,5.13e+07,0,0,12049.11
0,20,12,0,0,1,13903,14322.6,19653.8,0,0,400,144,0,1.93e+08,2.05e+08,0,0,5331.201
0,21,14,0,0,1,13832.4,8777.95,591.091,0,0,441,196,0,1.91e+08,7.71e+07,0,0,-8186.859
0,26,17,0,0,1,13714.9,29540.3,29554.5,0,0,676,289,0,1.88e+08,8.73e+08,0,0,14.19922
0,23,16,0,0,0,13714.9,25601.6,31623.3,0,0,529,256,0,1.88e+08,6.55e+08,0,0,6021.701
0,45,17,0,0,1,13714.9,23095.2,6649.77,0,0,2025,289,0,1.88e+08,5.33e+08,0,0,-16445.43
0,45,14,0,0,1,13714.9,19102.7,30145.6,0,0,2025,196,0,1.88e+08,3.65e+08,0,0,11042.9
0,45,14,0,0,1,13714.9,19102.7,30145.6,0,0,2025,196,0,1.88e+08,3.65e+08,0,0,11042.9
0,33,12,0,0,1,13714.9,18082.3,26081.9,0,0,1089,144,0,1.88e+08,3.27e+08,0,0,7999.6
0,24,12,0,0,1,13714.9,16112.9,16255,0,0,576,144,0,1.88e+08,2.60e+08,0,0,142.0996
0,23,12,0,0,1,13714.9,15754.8,24205.2,0,0,529,144,0,1.88e+08,2.48e+08,0,0,8450.399
0,27,14,0,0,1,13714.9,15217.7,13447.3,0,0,729,196,0,1.88e+08,2.32e+08,0,0,-1770.4
0,35,12,0,0,0,13714.9,15038.7,26599.1,0,0,1225,144,0,1.88e+08,2.26e+08,0,0,11560.4
0,23,12,0,0,0,13714.9,14322.6,22165.9,0,0,529,144,0,1.88e+08,2.05e+08,0,0,7843.301
0,28,12,0,0,1,13714.9,13606.5,19210.4,0,0,784,144,0,1.88e+08,1.85e+08,0,0,5603.9
0,24,12,0,0,1,13714.9,13427.4,17732.7,0,0,576,144,0,1.88e+08,1.80e+08,0,0,4305.299
0,28,17,0,0,1,13714.9,13427.4,6827.1,0,0,784,289,0,1.88e+08,1.80e+08,0,0,-6600.3
0,30,12,0,0,1,13714.9,12532.3,2563.86,0,0,900,144,0,1.88e+08,1.57e+08,0,0,-9968.439
0,31,12,0,0,1,13714.9,12532.3,14777.3,0,0,961,144,0,1.88e+08,1.57e+08,0,0,2245
0,23,12,0,0,0,13714.9,10741.9,15959.4,0,0,529,144,0,1.88e+08,1.15e+08,0,0,5217.5
0,25,16,0,0,0,13714.9,6042.34,0,0,0,625,256,0,1.88e+08,3.65e+07,0,0,-6042.34
0,21,12,0,0,1,13714.9,3222.58,14038.4,0,0,441,144,0,1.88e+08,1.04e+07,0,0,10815.82
0,26,12,0,0,1,13714.9,716.129,22904.8,0,0,676,144,0,1.88e+08,512840.8,0,0,22188.67
0,47,12,0,0,1,13714.9,0,12560.7,0,1,2209,144,0,1.88e+08,0,0,0,12560.7
0,42,13,0,0,1,13701.2,0,33987.7,0,1,1764,169,0,1.88e+08,0,0,0,33987.7
0,27,12,0,0,1,13597.3,15833.6,13246.3,0,0,729,144,0,1.85e+08,2.51e+08,0,0,-2587.3
0,24,12,0,1,1,13493.5,16471,21035.4,0,0,576,144,0,1.82e+08,2.71e+08,0,0,4564.4
0,30,14,0,0,1,13323,14322.6,14777.3,0,0,900,196,0,1.78e+08,2.05e+08,0,0,454.7002
0,28,12,0,0,1,13323,12532.3,10935.2,0,0,784,144,0,1.78e+08,1.57e+08,0,0,-1597.1
0,23,14,0,0,0,13323,12174.2,14777.3,0,0,529,196,0,1.78e+08,1.48e+08,0,0,2603.1
0,29,16,0,0,1,13323,5370.97,17732.7,0,0,841,256,0,1.78e+08,2.88e+07,0,0,12361.73
0,25,12,0,0,1,13291.7,14202.6,14777.3,0,0,625,144,0,1.77e+08,2.02e+08,0,0,574.7002
0,20,12,0,0,1,13244.6,8772.58,17289.4,0,0,400,144,0,1.75e+08,7.70e+07,0,0,8516.82
0,29,17,0,0,1,13127.1,19693.5,0,0,0,841,289,0,1.72e+08,3.88e+08,0,0,-19693.5
0,19,12,0,0,1,13127.1,12532.3,24382.5,0,0,361,144,0,1.72e+08,1.57e+08,0,0,11850.2
0,26,12,0,0,1,13127.1,12174.2,12687.8,0,0,676,144,0,1.72e+08,1.48e+08,0,0,513.5996
0,27,17,0,0,1,13127.1,10741.9,29554.5,0,0,729,289,0,1.72e+08,1.15e+08,0,0,18812.6
0,22,12,0,0,1,13127.1,8951.61,13595.1,0,0,484,144,0,1.72e+08,8.01e+07,0,0,4643.489
0,24,12,0,0,1,13029.1,13964.5,41571.4,0,0,576,144,0,1.70e+08,1.95e+08,0,0,27606.9
0,25,17,0,0,1,12935.1,22379,36943.2,0,0,625,289,0,1.67e+08,5.01e+08,0,0,14564.2
0,26,12,0,0,1,12931.2,11100,22165.9,0,0,676,144,0,1.67e+08,1.23e+08,0,0,11065.9
0,20,12,0,0,1,12931.2,2363.23,14777.3,0,0,400,144,0,1.67e+08,5584856,0,0,12414.07
0,28,12,0,0,1,12813.6,7161.29,16255,0,0,784,144,0,1.64e+08,5.13e+07,0,0,9093.71
0,26,17,0,0,1,12735.2,25064.5,26599.1,0,0,676,289,0,1.62e+08,6.28e+08,0,0,1534.6
0,19,13,0,0,1,12735.2,19693.5,28815.7,0,0,361,169,0,1.62e+08,3.88e+08,0,0,9122.199
0,54,12,0,0,1,12735.2,17894.3,19343.4,0,0,2916,144,0,1.62e+08,3.20e+08,0,0,1449.1
0,31,14,0,0,1,12735.2,17724.2,29850.1,0,0,961,196,0,1.62e+08,3.14e+08,0,0,12125.9
0,31,14,0,0,1,12735.2,17724.2,29850.1,0,0,961,196,0,1.62e+08,3.14e+08,0,0,12125.9
0,22,12,0,0,0,12735.2,16112.9,21131.5,0,0,484,144,0,1.62e+08,2.60e+08,0,0,5018.6
0,26,12,0,0,1,12735.2,14322.6,14925,0,0,676,144,0,1.62e+08,2.05e+08,0,0,602.4004
0,23,17,0,0,0,12735.2,14322.6,28076.8,0,0,529,289,0,1.62e+08,2.05e+08,0,0,13754.2
0,22,13,0,0,0,12735.2,12532.3,17732.7,0,0,484,169,0,1.62e+08,1.57e+08,0,0,5200.399
0,28,16,0,0,1,12572.6,21483.9,23495.9,0,0,784,256,0,1.58e+08,4.62e+08,0,0,2012
0,22,12,0,0,1,12539.3,12532.3,14369.4,0,0,484,144,0,1.57e+08,1.57e+08,0,0,1837.101
0,49,16,0,0,1,12504,12353.2,12560.7,0,0,2401,256,0,1.56e+08,1.53e+08,0,0,207.5
0,27,14,0,0,1,12419.8,16829,25179,0,0,729,196,0,1.54e+08,2.83e+08,0,0,8350
0,25,16,0,0,1,12343.4,13606.5,21427,0,0,625,256,0,1.52e+08,1.85e+08,0,0,7820.5
0,23,14,0,0,1,12343.4,12532.3,14186.2,0,0,529,196,0,1.52e+08,1.57e+08,0,0,1653.9
0,46,12,0,0,1,12343.4,11637.1,11230.7,0,0,2116,144,0,1.52e+08,1.35e+08,0,0,-406.3994
0,27,12,0,0,1,12147.5,23274.2,26599.1,0,0,729,144,0,1.48e+08,5.42e+08,0,0,3324.9
0,33,12,0,0,1,12147.5,16112.9,24382.5,0,0,1089,144,0,1.48e+08,2.60e+08,0,0,8269.6
0,27,12,0,0,1,12147.5,14322.6,20142.9,0,0,729,144,0,1.48e+08,2.05e+08,0,0,5820.301
